10000, 8, MD, 4000, 32, 0.1, 0.9, 0.223825, 0.374974
10000, 8, MD, 4000, 32, 0.2, 0.9, 0.222318, 0.443581
10000, 8, MD, 4000, 32, 0.3, 0.9, 0.200004, 0.778885
10000, 8, MD, 4000, 32, 0.4, 0.9, 0.19721, 0.780475
10000, 8, MD, 4000, 32, 0.5, 0.9, 0.204731, 0.807607
10000, 8, MD, 4000, 32, 0.6, 0.9, 0.199099, 0.788249
10000, 8, MD, 4000, 32, 0.7, 0.9, 0.209078, 0.819774
10000, 8, MD, 4000, 32, 0.8, 0.9, 0.202353, 0.79082
10000, 8, MD, 4000, 32, 0.9, 0.9, 0.209197, 0.787017
10000, 8, MD, 4000, 32, 1, 0.9, 0.21378, 0.803419
